id,source,text,favorite_count,retweet_count,created_y,created_m,created_d,created_h,created_min
781620020749148165,Twitter for Android,"Deep learning architecture diagrams
https://t.co/8MLDvCDjWV #DataScience #deeplearning #MachineLearning https://t.co/EAdbJQowf8",82,77,2016,9,29,22,21
781618442088636416,Twitter for Android,"Deep learning: neural network fine-tuning techniques in Python
https://t.co/AJGmUDN7fc #DataScience #deeplearning https://t.co/WHtQa5JHxG",17,7,2016,9,29,22,15
780950981815173120,Twitter for Android,Great read! The Fundamental Limits of Machine Learning https://t.co/5ASG9Pw7nt via @NautilusMag #DataScience #MachineLearning #AI,15,6,2016,9,28,2,3
780948588960575488,Twitter for Android,Game Theory Reveals the 4 Personality Types of Decision Making https://t.co/DhijZLNl6Z #DataScience #gametheory https://t.co/EQcY0eqoak,28,21,2016,9,28,1,53
780915901256400897,Twitter for Android,"Very interesting article! Evolution, Dynamical Systems and Markov Chains https://t.co/BRsCLQwuOg #DataScience #stats https://t.co/S25FUWPHTc",31,10,2016,9,27,23,43
780653943898734592,Twitter for Android,"Bayes theorem and Bayesian expected returns estimation w/ Python &amp; MMC
https://t.co/EbPdof6SRH #DataScience #stats https://t.co/CH2QFSwbjf",19,11,2016,9,27,6,22
780652009938677761,Twitter for Android,"What is Markov Chain Monte Carlo and when would you use it?
https://t.co/IJ20rRArtW #DataScience #MachineLearning https://t.co/UMOhEiegWw",121,89,2016,9,27,6,15
780651217097752576,Twitter for Android,Simulating Continuous-Time Markov Chains w/ simmer (part 2) https://t.co/Y94pdIwvJx via @rbloggers #DataScience https://t.co/VEIZYF1f4A,10,4,2016,9,27,6,12
780650480733130752,Twitter for Android,"Simulating Continuous-Time Markov Chains w/ simmer (part1)
https://t.co/2FR0KClsks #DataScience #statistics #rstats https://t.co/QAz14TzU4r",16,4,2016,9,27,6,9
780647569781293056,Twitter for Android,Data Scientists Decode Human Perceptions from Brain Signals https://t.co/3lgktjzRJg #DataScience #MachineLearning https://t.co/TW2ByBNhcQ,14,9,2016,9,27,5,57
780508732807602176,Twitter for Android,Deep learning for video surveillance: Face recognition and object detection https://t.co/XVIofmEMzl #DataScience https://t.co/0GqiMe5zKw,19,15,2016,9,26,20,45
780286281569927168,Twitter for Android,The anatomy of an architecture to bring data science into production. https://t.co/CDEPXrkM4m #DataScience #BigData #MachineLearning #AI,15,8,2016,9,26,6,2
779791518123040772,Twitter for Android,"Why We Don’t Have Personalised Medicine, 15 Years After Sequencing The Human Genome via @IFLScience: https://t.co/h66bV6gbEg #DataScience",20,15,2016,9,24,21,16
779790429189443584,Twitter for Android,"Very useful! Toward a Shared Vision for Cancer Genomic Data @TCGAupdates 
https://t.co/4x2eurfmVI #bioinformatics https://t.co/vw7aDR7KMb",22,14,2016,9,24,21,11
779787757011005441,Twitter for Android,Google’s WaveNet uses neural nets to produce speech and music that sounds real. https://t.co/1lshWCH5pz #DataScience https://t.co/BltbGwWpxz,7,12,2016,9,24,21,1
779782483399307264,Twitter for Android,How Advanced Analytics Can Improve Population Health Management https://t.co/0v8RGrhYB3 #DataScience #BigData #healthcare,8,6,2016,9,24,20,40
779582807442161664,Twitter for Android,"Hierarchical Model of Reviews: Aspect-based Sentiment Analysis #DataScience #MachineLearning
https://t.co/Jcxaxn8Qlv https://t.co/4839jNLnfb",55,51,2016,9,24,7,26
779220234385367040,Twitter for Android,Internet of things at nanoscale https://t.co/8FiiIE1M4s via @rcrwirelessnews RT: @SladeGrantham #IoT #AI #BigData https://t.co/yeMj1bfBKv,11,24,2016,9,23,7,25
779093685808029696,Twitter for Android,Interesting article! Integration of Deep Learning and Neuroscience https://t.co/70MukEPlx4 #DataScience #AI #maths https://t.co/pohyyOk5Fy,41,52,2016,9,22,23,3
779092480578977807,Twitter for Android,Deep Genomics Applies Deep Learning to Gene Editing https://t.co/pSKkRJVhbW #DataScience #MachineLearning #AI #BigData #deeplearning,11,9,2016,9,22,22,58
779091977279311872,Twitter for Android,Deep neural networks for YouTube recommendations https://t.co/mu37Zo38oB #DataScience #AI #deeplearning #BigData https://t.co/oK1vjb9Wh3,27,22,2016,9,22,22,56
779091336112775168,Twitter for Android,Study: Deep Learning Drops Error Rate for Breast Cancer Diagnoses by 85% https://t.co/1iG9OpE6nQ #DataScience #AI #MachineLearning,21,20,2016,9,22,22,53
779089457802776576,Twitter for Android,"UK: Data Breach Figures In The Health Sector Are Skewed - But Only For Now
https://t.co/EqK3CDzGWM #healthcare #BigData",1,1,2016,9,22,22,46
778944170090237952,Twitter Web Client,Interesting! Robot-written reviews fool academics https://t.co/lhOxdejB0E via @timeshighered #MachineLearning #research https://t.co/ZQqfAl3h6I,19,23,2016,9,22,13,8
778474292803698688,Twitter for Android,"ML system to identify emotional state via typing patterns, speech, facial expressions &amp; body movems https://t.co/mDGHlSNeT9 #DataScience #AI",18,15,2016,9,21,6,1
777981474792411137,Twitter for Android,Visualizing Deep Neural Network Classes &amp; Features using Keras (w/ code) https://t.co/WI7Do48Byq #DataScience #AI https://t.co/62KyXLaBR7,63,38,2016,9,19,21,23
777980001740292097,Twitter for Android,Great article! Attention and Augmented Recurrent Neural Networks https://t.co/5jeWr2OP5x #DataScience #MachineLearning #deeplearning #AI,29,18,2016,9,19,21,17
777978599794237440,Twitter for Android,WaveNet: A Generative Model for Raw Audio https://t.co/A5UUnfbuzw #DataScience #deeplearning #MachineLearning,5,4,2016,9,19,21,12
777975171445583872,Twitter for Android,"Interesting! ""Fast Approximate Inference for Arbitrarily Large Semiparametric Regression Models""
https://t.co/UUFGaPbR0H #DataScience #stats",8,3,2016,9,19,20,58
777241990987673600,Twitter for Android,Using Python'sTheano to recognise hand-written digits using the MNIST data https://t.co/5wGbYa4Edo #DataScience #AI https://t.co/H2QOQ664pR,84,64,2016,9,17,20,25
777225130393174016,Twitter for Android,Great explanation w/ code! Markov Chain Monte Carlo sampling https://t.co/JXpnTCK7CA via @wordpressdotcom #DataScience #MachineLearning #AI,35,22,2016,9,17,19,18
777198684073291776,Twitter for Android,“Across the Network — AI Week in Review Sept 16” by @SriChandrasekar https://t.co/YQ2rmZn1rM #DataScience #MachineLearning #deeplearning #AI,5,4,2016,9,17,17,33
776888318688649216,Twitter for Android,Fascinating article! Gaia Mission Releases First Chapter Of An Encyclopedia Galactica https://t.co/RzXv7ZzVjw RT @KirkDBorne  #DataScience,13,12,2016,9,16,20,59
776879228021272576,Twitter for Android,Great article on Recurrent Neural Networks w/ applications https://t.co/TqlCdLn6Bd #DataScience #MachineLearning https://t.co/BChcJHilUG,70,57,2016,9,16,20,23
776522246638755840,Twitter for Android,Useful! Cheat sheet and explanations of many ANN architectures https://t.co/ELUXgAdwcq #DataScience #MachineLearning https://t.co/LQ17pCWlP1,164,121,2016,9,15,20,45
776434493540470784,Twitter for Android,Deep Learning on Windows: A Getting Started Guide - CodeProject - https://t.co/pwEniBBtSO #DataScience #deeplearning https://t.co/QmjoFRHRMV,18,14,2016,9,15,14,56
776163265227395073,Twitter for Android,"@TradeTexasBig hi, yes it's open source.",0,0,2016,9,14,20,58
776121390260948992,Twitter for Android,Feature extraction from sound data &amp; classification with ANNs @aqibsaeedahmed https://t.co/HM3PH1tv2n #DataScience https://t.co/Hcaskvah95,17,6,2016,9,14,18,12
776117678822096896,Twitter for Android,Interesting article w/ code! Zero Knowledge Proofs for NP https://t.co/qTwcrFeKy2 via @MathProgramming #DataScience  #ComputerScience,14,3,2016,9,14,17,57
776111356881821696,Twitter Web Client,How to Conquer Tensorphobia https://t.co/dJL343Wwu8 via @MathProgramming #DataScience #MachineLearning #maths https://t.co/KCeXyW3zUr,15,14,2016,9,14,17,32
776110514040635393,Twitter Web Client,Great tutorial w/ code! Convolutional Neural Networks using Theano (Python) https://t.co/L5RDhiM5PX #DataScience https://t.co/bDk4ZS9LfD,21,10,2016,9,14,17,29
775780837979746305,Twitter for Android,Great examples w/ code! Computational statistics in #python https://t.co/Y76zN0oswB #DataScience #statistics https://t.co/ojYqmlc9Ix,30,28,2016,9,13,19,38
775351446959259649,Twitter for Android,Great w code! Face Recognition in Challenging Environments: Experimental &amp; Reproducible Research Survey https://t.co/aPyOnBU7xa #DataScience,11,4,2016,9,12,15,12
775349639885230080,Twitter for Android,"Emotion Recognition With Python, OpenCV and a Face Dataset https://t.co/FY2UJDPfno #DataScience #MachineLearning #AI https://t.co/19NUNaQVwR",9,16,2016,9,12,15,5
775348730254024704,Twitter for Android,OpenFace: Python and Torch implementation of face recognition w/ #deeplearning https://t.co/lPjYBuZnBx #DataScience https://t.co/y17tDJftPA,13,13,2016,9,12,15,1
775311238725242880,Twitter for Android,Collection of great articles (w/ code) on Causality in #DataScience by @akelleh https://t.co/ftyoMCJuhu #statistics https://t.co/Zpe8MegpDu,47,28,2016,9,12,12,32
775305505233330180,Twitter for Android,“Understanding Bias: A Pre-requisite For Trustworthy Results” by @akelleh https://t.co/PsOQNck9aA #DataScience #statistics,15,18,2016,9,12,12,10
775206748059828224,Twitter for Android,Self-Driving Cars Can Learn a Lot by Playing Grand Theft Auto https://t.co/WOfyDNNu4i #DataScience #MachineLearning #AI,7,10,2016,9,12,5,37
774910688930267136,Twitter for Android,Interesting! The Extraordinary Link Between Deep Neural Networks and the Nature of the Universe https://t.co/kQDIB78PP5 #DataScience,61,61,2016,9,11,10,1
774907746600779776,Twitter for Android,Clear and practical principles for working with research data (UK) https://t.co/owuXNtFdID #DataScience #healthcare #research #dataethics,8,7,2016,9,11,9,49
774879188989902848,Twitter for Android,“New Research — We’re In the Middle of a Data Engineering Talent Shortage” by @jakestein https://t.co/zwt4V1EogC #DataScience #BigData,13,11,2016,9,11,7,56
774877526153895936,Twitter for Android,"What does “causality” mean, and how can you represent it mathematically? w/ code @akelleh https://t.co/5pR3mNWGpw #DataScience #statistics",58,47,2016,9,11,7,49
774848582151274496,Twitter for Android,Unleash the Power of Digital Pathology https://t.co/G3EUDvpqP3 via @icrunchdata #healthcare #DataScience #deeplearning,4,6,2016,9,11,5,54
774704297816784896,Twitter for Android,How Do You Define a Vector? https://t.co/UQi9bWHt5j via @WIRED #DataScience,11,14,2016,9,10,20,21
774550269694795777,Twitter for Android,Providing evidence to policymakers. Giving evidence in Parliament: a how-to guide for academics https://t.co/GsPHXKPMNT #REF #research,3,5,2016,9,10,10,9
774512850891145216,Twitter for Android,Excellent tutorial! Ensemble methods to combine predictions of several learners https://t.co/DYBxU4hzEj #DataScience https://t.co/gKPw6wKSOM,91,73,2016,9,10,7,40
774510537157832704,Twitter for Android,Great Tutorial Tree Based Modeling R &amp; Python https://t.co/CJi2dWMLTi @analyticsvidhya #DataScience #MachineLearning https://t.co/gVXC85tiU1,26,23,2016,9,10,7,31
774491069480374273,Twitter for Android,A tutorial on Image Processing with Python code https://t.co/XfE6K3q4P3 #DataScience #MachineLearning https://t.co/TmlgfI16PL,53,27,2016,9,10,6,13
774115804426088448,Twitter for Android,Nest Gives Security Cameras Brains Using Google's Computer Vision Software @forbes https://t.co/QOHgazsWXv #deeplearning #MachineLearning,10,10,2016,9,9,5,22
774111231548338177,Twitter for Android,Deep Learning in a Nutshell: Reinforcement Learning https://t.co/95saYGN5Ns #DataScience #MachineLearning #deeplearning,29,16,2016,9,9,5,4
773829780282150912,Twitter for Android,A fun and interesting article w/ python code on the knapsack bin-packing combinatorial optimisation problem https://t.co/JSB0dOBQUR #maths,16,7,2016,9,8,10,26
773763030643576832,Twitter for Android,Great resource! Your Guide to Master Hypothesis Testing in Statistics https://t.co/L4GTRDpDI7 #DataScience #MachineLearning #Statistics,10,8,2016,9,8,6,0
773761233103314944,Twitter for Android,A Host of Cool Science Gifs https://t.co/aLKogY0YnA via @Futurism,3,3,2016,9,8,5,53
773759950111776768,Twitter for Android,Great read! “Mathematical Intuition Behind Bezier Curves” by @shaw3257 https://t.co/TkeLPjKDM1 #DataScience #math,10,11,2016,9,8,5,48
773758790504153088,Twitter for Android,"The Beauty of Laplace’s Equation, Mathematical Key to … Everything https://t.co/voBdRDQCtU via @WIRED #DataScience #math",24,29,2016,9,8,5,44
773563590389407745,Twitter for Android,Great! Practical Guide on Data Preprocessing in Python using Scikit Learn https://t.co/TtaagjhLU4 #DataScience #MachineLearning #BigData,17,17,2016,9,7,16,48
773563295643172864,Twitter for Android,Importance of preprocessing data to combat noise w/ python code https://t.co/1ew5pM2vtk @DataCamp #DataScience https://t.co/VuOKUy5Vs2,14,12,2016,9,7,16,47
773561661223493636,Twitter for Android,"This Week in Data Science (September 06, 2016) https://t.co/VguqAkARKk #DataScience #AI #MachineLearning #dataanalytics",2,1,2016,9,7,16,40
773561352308813824,Twitter for Android,A Complete Tutorial to Learn Data Science with Python from Scratch https://t.co/5cIHgj8QiG #DataScience #dataanalytics #Python,14,12,2016,9,7,16,39
772769075089072128,Twitter Web Client,Interesting article! Probabilistic Matrix Factorization for Making Personalized Recommendations https://t.co/fndx75emFA #DataScience,17,12,2016,9,5,12,11
772762476022726656,Twitter Web Client,Great! Using PyMC3 to fit a Bayesian Neural Network https://t.co/0sdWAFjisM #DataScience #BigData #MachineLearning https://t.co/fGGbAKSauT,42,37,2016,9,5,11,45
772002912432230401,Twitter for Android,Great tutorial w/ code! Markov chain Monte Carlo (MCMC) sampling with PyMC3 https://t.co/ZBv3ytfMwV #DataScience https://t.co/9qDP0R8ktr,54,41,2016,9,3,9,26
771968958165549056,Twitter for Android,Dissecting the Presidential Debates with an NLP Scalpel  https://t.co/YMSYer68F0 #DataScience #MachineLearning https://t.co/gf8IbPLbbO,17,11,2016,9,3,7,11
771968529713209344,Twitter for Android,An Introduction to Object Oriented Data Science in Python https://t.co/55R5AvDaYz #DataScience #MachineLearning https://t.co/NDWCMseucF,51,40,2016,9,3,7,10
771824026545106944,Twitter for Android,Healthcare Is Coming Home With Sensors And Algorithms  https://t.co/uZr6grxD4Q #IoT #BigData #healthcare #smarthome #smarthealth,12,8,2016,9,2,21,36
771822708237623296,Twitter for Android,Semiconductor Engineering : What’s Missing From Machine Learning https://t.co/ayXBv6l09J #DataScience #deeplearning https://t.co/BxEOOL2G5S,9,7,2016,9,2,21,30
771611173456187392,Twitter for Android,WuXi NextCODE and Simons Foundation put world’s largest autism dataset online https://t.co/Zwg8bvvCzC #bioinformatics,12,13,2016,9,2,7,30
771607518317416449,Twitter for Android,Difference Between Deep Learning Training and Inference? https://t.co/x2gptbMR4I #DataScience #MachineLearning #AI https://t.co/arlbXWjTxS,31,20,2016,9,2,7,15
771605513767268352,Twitter for Android,The Mathematics of Machine Learning https://t.co/96A0QBEI4J via @rbloggers #MachineLearning #DataScience https://t.co/JApWvnTzJD,46,43,2016,9,2,7,7
771602469059108864,Twitter for Android,Source-code for kubernetes-ec2-autoscaler for Kubernetes on AWS EC2 that is designed for batch jobs. https://t.co/im57o8hIl1 #DataScience,11,7,2016,9,2,6,55
771602113851904000,Twitter for Android,Building an Infrastructure for Deep Learning w/ code https://t.co/4tP6EEqQRf #DataScience #BigData #MachineLearning https://t.co/FzdPpu5fu8,7,8,2016,9,2,6,54
771471634121261056,Twitter for Android,Understanding big multidimensional and multivariate functional data https://t.co/kiwUvy08Gh #DataScience #BigData #Statistics #AI,5,4,2016,9,1,22,15
771418832812507136,Twitter for Android,This was such a fantastic networking event! Had such a great time @MedilinkEM https://t.co/6bnRFy5Dl7,3,2,2016,9,1,18,45
771224575342370817,Twitter for Android,"Very interesting!Evolution, Dynamical Systems and Markov Chains https://t.co/BRsCLQO5FO #AI #DataScience #statistics https://t.co/wJ4SnP1zTP",16,4,2016,9,1,5,54
771220796261867522,Twitter for Android,Deep learning for beginners:Recognising handwritten digits https://t.co/DJdkSOZ57b #DataScience #AI #MachineLearning https://t.co/U9n72Vf2pw,28,20,2016,9,1,5,39
771218029791236100,Twitter for Android,Facebook's FAIR machine vision system to detect objects in images https://t.co/LMEPBMdBKS #deeplearning #DataScience https://t.co/T0ivsCxa9y,5,4,2016,9,1,5,28
770870973998522368,Twitter for Android,"Understanding Gradient Boosting - Great article w/ example and python code
https://t.co/dUmB6CZrWV #DataScience https://t.co/8yF1800iDD",30,22,2016,8,31,6,28
770869591027449856,Twitter for Android,Bayesian Inference with MCMC &amp; Metropolis-Hastings https://t.co/cMpUtRBrj8 #DataScience #statistics #MachineLearning https://t.co/Notq6C1hOS,21,10,2016,8,31,6,23
770868608457121792,Twitter for Android,When should a Data Scientist use Structural Equation Modeling? https://t.co/8RXajlRsXP #DataScience #AI https://t.co/0UvFkVzfG1,14,25,2016,8,31,6,19
770868323957473280,Twitter for Android,Very interesting! Machine Learning -Peering into the Black Box and Explainability  https://t.co/vuurB28unB via @kdnuggets #MachineLearning,6,8,2016,8,31,6,18
770867163527798784,Twitter for Android,"Infrastructure for Deep Learning w/ python code
https://t.co/4tP6EE9fZH #DataScience #BigData #AI",13,22,2016,8,31,6,13
770518039838224384,Twitter for Android,A weighted majority rule ensemble classifier in Scikit-learn w/ Python code https://t.co/sgTHJW42KZ #DataScience https://t.co/DEXYVk7yxs,47,31,2016,8,30,7,6
770515926097747968,Twitter for Android,Great article! Riding on Large Data with Scikit-learn https://t.co/29koj7Bs9C #DataScience #BigData #AI https://t.co/OXLWEE4enM,11,10,2016,8,30,6,58
770515001161424896,Twitter for Android,"Great article w/ code! Preprocessing Data, a Python Workflow |Open Data Science https://t.co/aYb00iXydu #DataScience https://t.co/jDApL1cfX5",20,16,2016,8,30,6,54
770513713526964224,Twitter for Android,The 7 Best Data Science and Machine Learning Podcasts https://t.co/CYnpFf6If9 via @iamwire #DataScience #BigData #MachineLearning #AI,22,15,2016,8,30,6,49
769968823244120066,Twitter for Android,Great article! Learning from Imbalanced Classes w/ python code-Silicon Valley Data Science https://t.co/qtLbua2Z6a #DataScience #BigData #AI,23,25,2016,8,28,18,44
769823533207879680,Twitter for Android,Fourier Transforms for signal processing in Python w/code and examples https://t.co/sM06ITrzvv #DataScience #BigData https://t.co/GN25JlkwXU,67,40,2016,8,28,9,6
769822365886844928,Twitter for Android,Interesting article! Digital Music Couldn't Exist Without the Fourier Transform https://t.co/Llz9fGWJxZ #DataScience,29,19,2016,8,28,9,2
769407880546095104,Twitter for Android,A great explanation of Kernel functions with Python code https://t.co/LTLOHYJRfV #DataScience #MachineLearning https://t.co/z0wgOZo1VC,50,28,2016,8,27,5,35
769243200481525760,Twitter for Android,"""GPUs are a gateway to the future of computing. Deep learning is exciting because it scales as you add more data..."" https://t.co/N8mnrAKam3",8,4,2016,8,26,18,40
769199925389299712,Twitter for Android,Great set of tutorials! Deep learning with MATLAB https://t.co/pdDViDR3Yy #DataScience #MachineLearning #AI https://t.co/dE7PcS7c8V,32,43,2016,8,26,15,48
769065563645771780,Twitter for Android,What Is A Data Scientist And Should We Instead Be Talking About Data Teams? via @forbes https://t.co/xxLww8IcIl,13,11,2016,8,26,6,54
769060417557725184,Twitter for Android,Great article! Research paper categorization using #MachineLearning  and NLP by @aqibsaeedahmed  https://t.co/jDZ3qxjtAA #DataScience,22,13,2016,8,26,6,34
768677165667852288,Twitter for Android,The Unreasonable Effectiveness of Recurrent Neural Networks https://t.co/6FSOgkqB3n #deeplearning #MachineLearning https://t.co/c9BOUFXidV,57,44,2016,8,25,5,11
768166075313905664,Twitter for Android,Very interesting! Becoming a Data Scientist” Survey Results 1:Jobs &amp; Education via @BecomingDataSci https://t.co/sYVA5YgXHf #DataScience,6,5,2016,8,23,19,20
768163345136553984,Twitter for Android,"Excellent! A Quick Introduction to Neural Networks by @ujwlkarn 
https://t.co/JtNYXfI9WP #DataScience #MachineLearning #AI",11,12,2016,8,23,19,9
768161462628052992,Twitter for Android,"What is the difference between deep learning and usual machine learning?
https://t.co/rkwK8WmF7j #DataScience #AI https://t.co/YNcH1YmoXI",24,28,2016,8,23,19,2
767970100167213056,Twitter for Android,Great book &amp; chapter on Neural Nets &amp; Deep Learning w python code https://t.co/nzisp8CzNy @michael_nielsen #DataScience #AI #MachineLearning,12,9,2016,8,23,6,21
767841112920821760,Twitter for Android,Error Analysis — Algorithms to Improve #NeuralNetwork Accuracy by @vvpreetham https://t.co/1nFjpiOQfB #DataScience #MachineLearning,15,13,2016,8,22,21,49
767806452882890752,Twitter for Android,"Up to Speed on Deep Learning: August Update, Part 1 by @StartupRequests https://t.co/yCmDA84y3s #DataScience #deeplearning #MachineLearning",5,4,2016,8,22,19,31
767793978439761920,Twitter for Android,Realtime data processing at Facebook https://t.co/n5KPtHStcw  #DataScience #BigData #DataAnalytics,3,8,2016,8,22,18,42
767458829214842880,Twitter for Android,Great! Model evaluation and selection in machine learning  https://t.co/fmJoZUpGpO #DataScience #AI #MachineLearning https://t.co/Mu0c9CkjoP,32,38,2016,8,21,20,30
767271049578811392,Twitter for Android,A great overview of gradient descent optimization algorithms https://t.co/ai569ETdNI #optimization #deeplearning https://t.co/KIlymEBidY,75,42,2016,8,21,8,4
767265073932926976,Twitter for Android,Excellent! Bayesian Statistics explained to Beginners in Simple English https://t.co/eaYAhmFANk @analyticsvidhya #DataScience #Statistics,46,30,2016,8,21,7,40
767263698360627200,Twitter for Android,Understanding what is a gradient function. https://t.co/kcOFZ2b2Wx @pavanmirla #DataScience #MachineLearning #maths https://t.co/linP7kagGR,16,10,2016,8,21,7,34
767010374273097732,Twitter for Android,@DrBobJohn Thank you.,0,0,2016,8,20,14,48
766904473071546369,Twitter for Android,Interesting paper by @DrBobJohn on alpha-cut decomposition theorem for type- 2 fuzzy sets #DataScience #AI https://t.co/iVNGdcTrS8,12,8,2016,8,20,7,47
766899506390654976,Twitter for Android,Interesting! End-to-End Deep Learning for Self-Driving Cars https://t.co/kVwNuEwqQf #MachineLearning #AI #deeplearning,10,13,2016,8,20,7,27
766898726610821120,Twitter for Android,How Can You Be A Person Of Interest As Told By An Artificial Intelligence ? https://t.co/UpeJmE6RES #deeplearning #MachineLearning #AI,7,16,2016,8,20,7,24
766646471827525632,Twitter for Android,"Great resource!How Convolutional Neural Networks Work
https://t.co/4Wc7n7ssZ8 @_brohrer_ #DataScience #deeplearning https://t.co/FfY8qTTzhS",35,23,2016,8,19,14,42
766323086341857280,Twitter for Android,Excellent resource! Supervised Learning-Comprehensive Tutorial (Python-based)  https://t.co/MnEUEMxMeO #DataScience #MachineLearning #AI,11,8,2016,8,18,17,17
766322258566639616,Twitter for Android,Great read! Deep Learning for #IoT future cities https://t.co/Xi7AdGlup1 #DataScience #BigData #AI #MachineLearning https://t.co/3I11Gusi6y,14,14,2016,8,18,17,13
766292520234024960,Twitter for Android,"Deep Face Representation Experiment using Convolution Neural Network w/ Python code 
https://t.co/kSK0rb7cVQ  #DataScience #MachineLearning",17,17,2016,8,18,15,15
766291226924617728,Twitter for Android,Great! CASIA WebFace Database and more datasets https://t.co/vLHJHSEh34 #DataScience #BigData #MachineLearning,3,5,2016,8,18,15,10
766035292352544772,Twitter for Android,Open source face recognition w/ deep neural networks in python https://t.co/lPjYBuZnBx #DataScience #MachineLearning https://t.co/wChTbZIOh4,71,70,2016,8,17,22,13
765932450132422657,Twitter Web Client,Very Interesting Paper on Evolutionary Optimisation by @pklehre #DataScience #AI #ComputationalIntelligence https://t.co/vEGuFHaE8j,6,8,2016,8,17,15,25
765765447748902912,Twitter for Android,"Checking out ""13 Great Data Science Infographics"" on DataViz: https://t.co/VLBurIYR5B https://t.co/KrTE02hhTO",15,20,2016,8,17,4,21
765682157763366912,Twitter for Android,"A Pocket Guide to Data Science
https://t.co/wvg4NQC6aP @_brohrer_ #DataScience #MachineLearning https://t.co/DhpiYe97pc",40,26,2016,8,16,22,50
765583717125459968,Twitter Web Client,"Thanks @yarikoptic Here is the link to the PyMVPA (Python) code for Analysis of eye movement patterns by @pymvpa 
https://t.co/n60y2fVVFP",8,8,2016,8,16,16,19
765581972794118144,Twitter Web Client,Analysis of eye movement patterns using PyMVPA w code https://t.co/CsssX2OwDq @pymvpa #DataScience #MachineLearning https://t.co/HX8bi94ejA,6,9,2016,8,16,16,12
765509061366411264,Twitter Web Client,Analysis of eye movement patterns using PyMVPA: Example with Python Code @pymvpa #DataScience #MachineLearning https://t.co/AZUVFJNg7c,61,45,2016,8,16,11,22
765508452391280640,Twitter Web Client,PyMVPA Python package for ML and statistical analyses of large datasets https://t.co/k5SrKEJfDo by @pymvpa #DataScience #MachineLearning,18,11,2016,8,16,11,20
765206878817255424,Twitter Web Client,AI is coming on fast: Here are the 10 people the AI elite follow on Twitter https://t.co/4LPLsqh0oZ #DataScience #AI #BigData,16,18,2016,8,15,15,21
765189527212331008,Twitter for Android,Apply Deep Learning to Building-Automation IoT Sensors https://t.co/hzWsdfstDx @ElectronicDesgn #DataScience #AI https://t.co/ZrDeuDA0lV,14,24,2016,8,15,14,12
765082202539495425,Twitter for Android,Easy Multi-GPU Deep Learning with DIGITS 2 https://t.co/cWZtiu6XSB #DataScience #AI #deeplearning https://t.co/72U6yNeuyb,7,12,2016,8,15,7,6
765079174990163968,Twitter for Android,Great! Introducing Variational Autoencoders (in Prose and Code) https://t.co/3bjex2bKj6 #DataScience #deeplearning https://t.co/vGlcJNacn1,14,15,2016,8,15,6,54
765077080862101504,Twitter for Android,"A tutorial for Deep Learning in R
https://t.co/zSSlU7pYZ1 #DataScience #MachineLearning #deeplearning https://t.co/lAKgF3F4QV",26,20,2016,8,15,6,46
765074705367834625,Twitter for Android,IBM's New Artificial Neurons a Big Step Toward Powerful Brain-Like Computers via @SingularityHub https://t.co/ha3AV1Fyva #DataScience,5,5,2016,8,15,6,36
764704249854955520,Twitter for Android,"In Rehab Clinics, a Possible New Role for Brain Computer Interfaces https://t.co/Cserd51z86 #DataScience #signalprocessing #healthcare",4,4,2016,8,14,6,4
764364517803495424,Twitter for Android,Excellent w/ code! Signal Processing w/ scipy.signal https://t.co/AoOIXQNE2b https://t.co/jxE7Dg2HzA,16,14,2016,8,13,7,34
763820422802640897,Twitter for Android,Image Completion with Deep Learning in TensorFlow https://t.co/PUO9r87CLl #DataScience #deeplearning https://t.co/DoUH2XzQJT,22,18,2016,8,11,19,32
763805160816640000,Twitter for Android,Great article! Bayesian Optimization of Machine Learning Models https://t.co/td08dpwlLg #DataScience #MachineLearning #statistics,18,13,2016,8,11,18,31
763656058447495168,Twitter Web Client,The NCI Genomic Data Commons facilitates data and clinical information sharing https://t.co/UGLSzf9Zph  #Bioinformatics #TCGA,4,4,2016,8,11,8,39
763073901882667008,Twitter for Android,Great read whether or not you use #MATLAB! Text Mining Machine Learning Research Papers  https://t.co/lcbvTAABUK #DataScience #datamining,11,8,2016,8,9,18,6
762997123709300736,Twitter Web Client,Research Fellow in Data Science at Nottingham Trent University https://t.co/AjiKKGZ2xa #jobsacuk #DataScience #Bioinformatics #DataAnalytics,18,12,2016,8,9,13,1
762896414578016256,Twitter for Android,"Research Fellow post in Data Science at Nottingham Trent University, UK https://t.co/r5T0eqj5wB #DataScience #NTU",5,2,2016,8,9,6,20
762891863632318464,Twitter for Android,Smoothing time series in Python. Part II: wiener filter and smoothing splines https://t.co/fNFlequzRC #DataScience https://t.co/AzN4mnFnG0,17,11,2016,8,9,6,2
762889339969867776,Twitter for Android,An introduction to smoothing time series in Python. Part I: filtering theory  https://t.co/CEPANGQ194 #DataScience https://t.co/ULKph0Zdfq,36,19,2016,8,9,5,52
762638038296039425,Twitter for Android,Signal Smoothing &amp; how to discover important data patterns https://t.co/MEfl4hHTXe #DataScience #signalprocessing https://t.co/JDVoRCYH6Y,13,11,2016,8,8,13,14
762531173595750400,Twitter Web Client,Research Fellow in Data Science: Novel Approaches for Constructing Optimised Data Spaces https://t.co/YIrrCJAtKj #jobs #DataScience,2,7,2016,8,8,6,9
761908716694302720,Twitter for Android,"Excellent resource of videos explaining Differential Equations and Linear Algebra,  https://t.co/tz3Os8XCfD #DataScience #IoT",28,22,2016,8,6,12,56
